visitor_id,visitor_type,device,traffic_source,add_to_cart,checkout_started,subscribed,revenue
V000570,new,mobile,email,0,0,0,0.0
V000571,new,desktop,email,0,0,0,0.0
V000572,returning,tablet,email,0,0,0,0.0
V000573,new,desktop,organic_search,0,0,0,0.0
V000574,returning,mobile,influencer,0,0,0,0.0
V000575,new,tablet,direct,1,1,0,0.0
V000576,new,mobile,paid_social,0,0,0,0.0
V000577,returning,desktop,paid_social,0,0,0,0.0
V000578,returning,mobile,organic_search,0,0,0,0.0
V000579,returning,desktop,organic_search,0,0,0,0.0
V000580,new,desktop,direct,0,0,0,0.0
V000581,returning,desktop,email,1,0,0,0.0
V000582,returning,mobile,organic_search,0,0,0,0.0
V000583,new,mobile,direct,0,0,0,0.0
V000584,new,mobile,paid_social,0,0,0,0.0
V000585,returning,desktop,paid_social,0,0,0,0.0
V000586,new,desktop,direct,0,0,0,0.0
V000587,returning,desktop,direct,0,0,0,0.0
V000588,returning,desktop,direct,0,0,0,0.0
V000589,returning,desktop,paid_social,0,0,0,0.0
V000590,new,desktop,influencer,0,0,0,0.0
V000591,new,mobile,email,0,0,0,0.0
V000592,new,mobile,influencer,0,0,0,0.0
V000593,new,mobile,influencer,0,0,0,0.0
V000594,returning,mobile,paid_social,1,1,1,51.02
V000595,returning,mobile,direct,0,0,0,0.0
V000596,new,mobile,paid_social,0,0,0,0.0
V000597,new,mobile,direct,1,1,1,50.01
V000598,new,mobile,influencer,0,0,0,0.0
V000599,new,mobile,direct,0,0,0,0.0
V000600,returning,desktop,paid_social,0,0,0,0.0
V000601,new,mobile,direct,0,0,0,0.0
V000602,new,desktop,influencer,0,0,0,0.0
V000603,new,desktop,email,1,0,0,0.0
V000604,returning,desktop,influencer,1,1,1,49.41
V000605,new,desktop,paid_social,0,0,0,0.0
V000606,new,mobile,email,0,0,0,0.0
V000607,new,tablet,organic_search,0,0,0,0.0
V000608,new,mobile,paid_social,1,1,1,54.72
V000609,new,mobile,organic_search,0,0,0,0.0
V000610,returning,desktop,paid_social,0,0,0,0.0
V000611,returning,desktop,paid_social,0,0,0,0.0
V000612,new,mobile,direct,0,0,0,0.0
V000613,new,desktop,paid_social,1,0,0,0.0
V000614,returning,desktop,paid_social,1,0,0,0.0
V000615,returning,mobile,paid_social,0,0,0,0.0
V000616,new,mobile,direct,0,0,0,0.0
V000617,returning,desktop,email,0,0,0,0.0
V000618,new,desktop,organic_search,0,0,0,0.0
V000619,returning,mobile,email,0,0,0,0.0
V000620,new,mobile,paid_social,0,0,0,0.0
V000621,returning,mobile,influencer,0,0,0,0.0
V000622,returning,mobile,email,0,0,0,0.0
V000623,new,desktop,paid_social,0,0,0,0.0
V000624,returning,mobile,organic_search,0,0,0,0.0
V000625,new,mobile,organic_search,0,0,0,0.0
V000626,returning,desktop,organic_search,0,0,0,0.0
V000627,new,tablet,email,0,0,0,0.0
V000628,new,mobile,paid_social,0,0,0,0.0
V000629,returning,mobile,organic_search,0,0,0,0.0
V000630,new,mobile,paid_social,0,0,0,0.0
V000631,returning,mobile,direct,1,1,1,50.61
V000632,returning,desktop,direct,0,0,0,0.0
V000633,returning,mobile,email,0,0,0,0.0
V000634,returning,tablet,email,1,1,1,49.33
V000635,new,desktop,influencer,0,0,0,0.0
V000636,new,mobile,organic_search,0,0,0,0.0
V000637,new,mobile,paid_social,0,0,0,0.0
V000638,new,mobile,direct,1,0,0,0.0
V000639,new,desktop,paid_social,0,0,0,0.0
V000640,returning,mobile,paid_social,0,0,0,0.0
V000641,new,mobile,email,0,0,0,0.0
V000642,new,desktop,direct,1,1,1,47.5
V000643,returning,tablet,paid_social,0,0,0,0.0
V000644,returning,mobile,paid_social,0,0,0,0.0
V000645,new,mobile,influencer,0,0,0,0.0
V000646,new,desktop,influencer,0,0,0,0.0
V000647,returning,desktop,influencer,0,0,0,0.0
V000648,returning,mobile,email,0,0,0,0.0
V000649,new,mobile,organic_search,0,0,0,0.0
V000650,new,desktop,direct,0,0,0,0.0
V000651,returning,tablet,paid_social,0,0,0,0.0
V000652,new,mobile,organic_search,0,0,0,0.0
V000653,returning,desktop,organic_search,0,0,0,0.0
V000654,new,desktop,direct,0,0,0,0.0
V000655,new,mobile,paid_social,1,0,0,0.0
V000656,returning,mobile,paid_social,0,0,0,0.0
V000657,new,desktop,paid_social,0,0,0,0.0
V000658,new,desktop,paid_social,0,0,0,0.0
V000659,new,desktop,direct,0,0,0,0.0
V000660,new,desktop,influencer,0,0,0,0.0
V000661,returning,mobile,email,0,0,0,0.0
V000662,returning,mobile,organic_search,0,0,0,0.0
V000663,new,mobile,email,0,0,0,0.0
V000664,new,mobile,organic_search,0,0,0,0.0
V000665,new,desktop,organic_search,0,0,0,0.0
V000666,new,desktop,paid_social,0,0,0,0.0
V000667,new,mobile,organic_search,0,0,0,0.0
V000668,new,desktop,direct,0,0,0,0.0
V000669,returning,mobile,paid_social,0,0,0,0.0
V000670,returning,desktop,paid_social,0,0,0,0.0
V000671,new,mobile,paid_social,1,1,0,0.0
V000672,new,mobile,influencer,0,0,0,0.0
V000673,new,desktop,paid_social,1,1,1,50.85
V000674,new,mobile,email,0,0,0,0.0
V000675,new,mobile,organic_search,1,1,1,52.47
V000676,new,mobile,organic_search,0,0,0,0.0
V000677,returning,desktop,email,1,0,0,0.0
V000678,new,mobile,paid_social,0,0,0,0.0
V000679,new,mobile,organic_search,0,0,0,0.0
V000680,new,mobile,organic_search,0,0,0,0.0
V000681,new,mobile,influencer,0,0,0,0.0
V000682,returning,mobile,direct,1,1,1,48.81
V000683,new,desktop,direct,1,1,1,51.14
V000684,returning,mobile,paid_social,0,0,0,0.0
V000685,returning,desktop,organic_search,0,0,0,0.0
V000686,new,mobile,organic_search,0,0,0,0.0
V000687,new,mobile,paid_social,0,0,0,0.0
V000688,returning,mobile,email,0,0,0,0.0
V000689,new,mobile,influencer,0,0,0,0.0
V000690,new,mobile,email,0,0,0,0.0
V000691,returning,desktop,direct,0,0,0,0.0
V000692,new,mobile,organic_search,0,0,0,0.0
V000693,returning,tablet,organic_search,0,0,0,0.0
V000694,returning,mobile,paid_social,0,0,0,0.0
V000695,returning,mobile,paid_social,0,0,0,0.0
V000696,returning,mobile,paid_social,0,0,0,0.0
V000697,returning,desktop,direct,0,0,0,0.0
V000698,new,mobile,paid_social,0,0,0,0.0
V000699,new,mobile,organic_search,1,0,0,0.0
V000700,new,desktop,paid_social,1,1,1,48.99
V000701,returning,desktop,email,0,0,0,0.0
V000702,new,desktop,paid_social,0,0,0,0.0
V000703,new,mobile,direct,0,0,0,0.0
V000704,new,mobile,paid_social,0,0,0,0.0
V000705,returning,mobile,paid_social,0,0,0,0.0
V000706,new,mobile,paid_social,0,0,0,0.0
V000707,new,desktop,paid_social,0,0,0,0.0
V000708,new,desktop,email,0,0,0,0.0
V000709,new,desktop,direct,0,0,0,0.0
V000710,new,mobile,paid_social,0,0,0,0.0
V000711,returning,mobile,email,0,0,0,0.0
V000712,new,mobile,paid_social,0,0,0,0.0
V000713,returning,mobile,organic_search,1,0,0,0.0
V000714,new,mobile,organic_search,1,1,1,49.8
V000715,new,mobile,paid_social,0,0,0,0.0
V000716,returning,desktop,paid_social,0,0,0,0.0
V000717,new,desktop,paid_social,0,0,0,0.0
V000718,new,desktop,email,0,0,0,0.0
V000719,returning,desktop,paid_social,0,0,0,0.0
V000720,new,mobile,influencer,0,0,0,0.0
V000721,returning,desktop,direct,0,0,0,0.0
V000722,new,mobile,organic_search,0,0,0,0.0
V000723,new,mobile,paid_social,0,0,0,0.0
V000724,returning,desktop,influencer,1,0,0,0.0
V000725,new,mobile,email,0,0,0,0.0
V000726,new,desktop,direct,0,0,0,0.0
V000727,new,desktop,influencer,0,0,0,0.0
V000728,new,mobile,paid_social,0,0,0,0.0
V000729,new,mobile,organic_search,0,0,0,0.0
V000730,new,desktop,paid_social,0,0,0,0.0
V000731,returning,mobile,direct,1,1,1,49.58
V000732,new,mobile,paid_social,0,0,0,0.0
V000733,returning,desktop,influencer,0,0,0,0.0
V000734,new,desktop,paid_social,0,0,0,0.0
V000735,new,desktop,direct,1,1,1,50.2
V000736,new,mobile,organic_search,0,0,0,0.0
V000737,new,mobile,direct,0,0,0,0.0
V000738,returning,mobile,paid_social,0,0,0,0.0
V000739,returning,tablet,paid_social,0,0,0,0.0
V000740,returning,mobile,paid_social,0,0,0,0.0
V000741,returning,desktop,organic_search,1,0,0,0.0
V000742,returning,mobile,direct,0,0,0,0.0
V000743,new,desktop,direct,0,0,0,0.0
V000744,returning,desktop,direct,0,0,0,0.0
V000745,new,desktop,direct,0,0,0,0.0
V000746,new,mobile,paid_social,0,0,0,0.0
V000747,new,mobile,email,1,0,0,0.0
V000748,returning,desktop,organic_search,0,0,0,0.0
V000749,returning,mobile,direct,0,0,0,0.0
V000750,new,mobile,paid_social,0,0,0,0.0
V000751,new,mobile,organic_search,0,0,0,0.0
V000752,new,desktop,paid_social,0,0,0,0.0
V000753,new,desktop,paid_social,0,0,0,0.0
V000754,new,mobile,influencer,0,0,0,0.0
V000755,returning,mobile,organic_search,0,0,0,0.0
V000756,new,mobile,email,0,0,0,0.0
V000757,new,mobile,paid_social,0,0,0,0.0
V000758,new,desktop,direct,0,0,0,0.0
V000759,returning,mobile,paid_social,1,1,0,0.0
V000760,returning,mobile,paid_social,0,0,0,0.0
V000761,new,desktop,paid_social,0,0,0,0.0
V000762,new,desktop,email,0,0,0,0.0
V000763,returning,mobile,direct,0,0,0,0.0
V000764,returning,mobile,paid_social,1,0,0,0.0
V000765,new,desktop,email,0,0,0,0.0
V000766,returning,desktop,organic_search,0,0,0,0.0
V000767,new,mobile,organic_search,0,0,0,0.0
V000768,new,mobile,paid_social,0,0,0,0.0
V000769,new,desktop,direct,0,0,0,0.0
V000770,returning,mobile,paid_social,0,0,0,0.0
V000771,returning,desktop,influencer,1,0,0,0.0
V000772,new,desktop,paid_social,0,0,0,0.0
V000773,returning,mobile,organic_search,0,0,0,0.0
V000774,new,mobile,paid_social,0,0,0,0.0
V000775,new,desktop,paid_social,0,0,0,0.0
V000776,new,mobile,direct,0,0,0,0.0
V000777,new,desktop,direct,0,0,0,0.0
V000778,new,desktop,direct,0,0,0,0.0
V000779,returning,mobile,organic_search,0,0,0,0.0
V000780,returning,desktop,paid_social,1,0,0,0.0
V000781,returning,mobile,direct,1,1,1,51.3
V000782,returning,tablet,direct,1,1,1,51.25
V000783,new,mobile,direct,0,0,0,0.0
V000784,returning,desktop,paid_social,0,0,0,0.0
V000785,new,desktop,paid_social,0,0,0,0.0
V000786,returning,tablet,direct,1,1,1,45.77
V000787,new,mobile,direct,1,0,0,0.0
V000788,returning,mobile,organic_search,0,0,0,0.0
V000789,new,desktop,organic_search,0,0,0,0.0
V000790,new,mobile,email,0,0,0,0.0
V000791,returning,mobile,influencer,1,1,1,49.2
V000792,new,desktop,paid_social,0,0,0,0.0
V000793,new,desktop,paid_social,0,0,0,0.0
V000794,returning,mobile,influencer,0,0,0,0.0
V000795,returning,tablet,paid_social,0,0,0,0.0
V000796,returning,tablet,paid_social,1,0,0,0.0
V000797,returning,mobile,direct,0,0,0,0.0
V000798,returning,desktop,direct,0,0,0,0.0
V000799,new,mobile,organic_search,1,1,0,0.0
V000800,new,mobile,organic_search,0,0,0,0.0
V000801,new,mobile,paid_social,0,0,0,0.0
V000802,new,mobile,paid_social,0,0,0,0.0
V000803,returning,desktop,direct,0,0,0,0.0
V000804,returning,desktop,email,0,0,0,0.0
V000805,new,mobile,paid_social,0,0,0,0.0
V000806,returning,mobile,organic_search,0,0,0,0.0
V000807,returning,mobile,organic_search,0,0,0,0.0
V000808,returning,mobile,paid_social,1,1,1,46.97
V000809,new,mobile,direct,1,1,1,47.81
V000810,new,mobile,paid_social,0,0,0,0.0
V000811,returning,desktop,direct,0,0,0,0.0
V000812,returning,tablet,direct,0,0,0,0.0
V000813,new,mobile,paid_social,0,0,0,0.0
V000814,new,mobile,paid_social,0,0,0,0.0
V000815,new,mobile,direct,0,0,0,0.0
V000816,returning,desktop,direct,0,0,0,0.0
V000817,returning,mobile,paid_social,0,0,0,0.0
V000818,returning,desktop,paid_social,0,0,0,0.0
V000819,returning,mobile,organic_search,0,0,0,0.0
V000820,new,mobile,direct,1,1,1,51.81
V000821,returning,mobile,paid_social,0,0,0,0.0
V000822,new,desktop,organic_search,0,0,0,0.0
V000823,returning,mobile,organic_search,0,0,0,0.0
V000824,new,mobile,email,0,0,0,0.0
V000825,new,desktop,influencer,0,0,0,0.0
V000826,returning,desktop,direct,0,0,0,0.0
V000827,new,mobile,direct,0,0,0,0.0
V000828,returning,desktop,paid_social,0,0,0,0.0
V000829,new,mobile,organic_search,0,0,0,0.0
V000830,new,tablet,paid_social,0,0,0,0.0
V000831,new,mobile,paid_social,0,0,0,0.0
V000832,new,mobile,paid_social,0,0,0,0.0
V000833,new,mobile,direct,0,0,0,0.0
V000834,returning,desktop,influencer,0,0,0,0.0
V000835,new,desktop,influencer,0,0,0,0.0
V000836,new,mobile,organic_search,0,0,0,0.0
V000837,returning,desktop,direct,0,0,0,0.0
V000838,new,desktop,direct,1,1,1,48.7
V000839,returning,mobile,email,0,0,0,0.0
V000840,returning,mobile,paid_social,1,1,1,50.12
V000841,new,desktop,paid_social,1,1,1,49.31
V000842,returning,mobile,organic_search,1,1,1,48.78
V000843,new,mobile,paid_social,0,0,0,0.0
V000844,new,mobile,influencer,0,0,0,0.0
V000845,returning,desktop,paid_social,0,0,0,0.0
V000846,new,desktop,organic_search,0,0,0,0.0
V000847,new,desktop,influencer,0,0,0,0.0
V000848,new,mobile,organic_search,1,1,1,50.51
V000849,new,mobile,paid_social,0,0,0,0.0
V000850,new,desktop,direct,0,0,0,0.0
V000851,returning,desktop,direct,1,0,0,0.0
V000852,new,mobile,paid_social,0,0,0,0.0
V000853,new,mobile,direct,0,0,0,0.0
V000854,new,desktop,email,0,0,0,0.0
V000855,new,mobile,paid_social,0,0,0,0.0
V000856,new,mobile,paid_social,0,0,0,0.0
V000857,returning,desktop,paid_social,0,0,0,0.0
V000858,new,mobile,organic_search,0,0,0,0.0
V000859,new,mobile,email,1,0,0,0.0
V000860,returning,desktop,paid_social,0,0,0,0.0
V000861,returning,mobile,organic_search,0,0,0,0.0
V000862,new,tablet,paid_social,0,0,0,0.0
V000863,new,mobile,direct,0,0,0,0.0
V000864,new,desktop,influencer,1,0,0,0.0
V000865,new,desktop,paid_social,0,0,0,0.0
V000866,returning,mobile,influencer,0,0,0,0.0
V000867,returning,desktop,direct,0,0,0,0.0
V000868,new,mobile,paid_social,0,0,0,0.0
V000869,new,mobile,organic_search,0,0,0,0.0
V000870,new,mobile,email,0,0,0,0.0
V000871,new,desktop,paid_social,1,1,1,50.97
V000872,returning,desktop,email,1,1,1,50.35
V000873,new,desktop,direct,0,0,0,0.0
V000874,new,mobile,organic_search,0,0,0,0.0
V000875,new,desktop,paid_social,0,0,0,0.0
V000876,returning,mobile,paid_social,0,0,0,0.0
V000877,returning,mobile,paid_social,0,0,0,0.0
V000878,new,mobile,organic_search,0,0,0,0.0
V000879,new,mobile,influencer,0,0,0,0.0
V000880,returning,mobile,organic_search,1,1,0,0.0
V000881,new,mobile,direct,0,0,0,0.0
V000882,returning,mobile,direct,0,0,0,0.0
V000883,new,desktop,paid_social,0,0,0,0.0
V000884,new,mobile,email,0,0,0,0.0
V000885,returning,mobile,email,0,0,0,0.0
V000886,new,desktop,email,0,0,0,0.0
V000887,new,desktop,direct,0,0,0,0.0
V000888,new,mobile,direct,0,0,0,0.0
V000889,returning,mobile,organic_search,0,0,0,0.0
V000890,new,mobile,paid_social,0,0,0,0.0
V000891,new,desktop,influencer,0,0,0,0.0
V000892,new,mobile,influencer,0,0,0,0.0
V000893,new,mobile,paid_social,0,0,0,0.0
V000894,new,mobile,paid_social,0,0,0,0.0
V000895,returning,mobile,email,0,0,0,0.0
V000896,returning,desktop,paid_social,0,0,0,0.0
V000897,new,desktop,direct,0,0,0,0.0
V000898,new,mobile,direct,0,0,0,0.0
V000899,new,mobile,paid_social,0,0,0,0.0
V000900,returning,mobile,direct,0,0,0,0.0
V000901,new,desktop,paid_social,0,0,0,0.0
V000902,returning,mobile,paid_social,0,0,0,0.0
V000903,returning,desktop,paid_social,0,0,0,0.0
V000904,returning,mobile,paid_social,0,0,0,0.0
V000905,new,desktop,organic_search,0,0,0,0.0
V000906,returning,mobile,organic_search,0,0,0,0.0
V000907,new,desktop,paid_social,0,0,0,0.0
V000908,new,tablet,influencer,0,0,0,0.0
V000909,new,desktop,organic_search,0,0,0,0.0
V000910,new,mobile,direct,1,0,0,0.0
V000911,new,desktop,paid_social,0,0,0,0.0
V000912,returning,mobile,paid_social,0,0,0,0.0
V000913,returning,desktop,paid_social,0,0,0,0.0
V000914,new,mobile,organic_search,0,0,0,0.0
V000915,new,mobile,organic_search,0,0,0,0.0
V000916,returning,desktop,direct,0,0,0,0.0
V000917,new,desktop,paid_social,0,0,0,0.0
V000918,new,mobile,influencer,0,0,0,0.0
V000919,returning,desktop,influencer,0,0,0,0.0
V000920,new,desktop,direct,0,0,0,0.0
V000921,new,mobile,email,0,0,0,0.0
V000922,new,mobile,organic_search,0,0,0,0.0
V000923,new,desktop,direct,0,0,0,0.0
V000924,new,tablet,paid_social,0,0,0,0.0
V000925,returning,desktop,email,0,0,0,0.0
V000926,returning,mobile,paid_social,0,0,0,0.0
V000927,new,mobile,direct,0,0,0,0.0
V000928,new,tablet,paid_social,1,0,0,0.0
V000929,new,mobile,influencer,0,0,0,0.0
V000930,new,tablet,email,0,0,0,0.0
V000931,new,mobile,organic_search,1,0,0,0.0
V000932,new,mobile,paid_social,0,0,0,0.0
V000933,returning,tablet,organic_search,0,0,0,0.0
V000934,new,desktop,influencer,0,0,0,0.0
V000935,new,desktop,paid_social,0,0,0,0.0
V000936,returning,tablet,paid_social,0,0,0,0.0
V000937,returning,mobile,paid_social,1,1,1,50.05
V000938,new,mobile,paid_social,0,0,0,0.0
V000939,new,mobile,paid_social,0,0,0,0.0
V000940,new,mobile,organic_search,0,0,0,0.0
V000941,returning,mobile,direct,1,0,0,0.0
V000942,new,mobile,paid_social,0,0,0,0.0
V000943,new,mobile,paid_social,0,0,0,0.0
V000944,new,mobile,organic_search,0,0,0,0.0
V000945,returning,mobile,paid_social,1,1,1,51.07
V000946,new,desktop,email,0,0,0,0.0
V000947,new,desktop,direct,0,0,0,0.0
V000948,returning,mobile,organic_search,0,0,0,0.0
V000949,new,mobile,organic_search,0,0,0,0.0
V000950,new,mobile,paid_social,0,0,0,0.0
V000951,new,desktop,organic_search,0,0,0,0.0
V000952,returning,mobile,paid_social,0,0,0,0.0
V000953,returning,mobile,direct,0,0,0,0.0
V000954,new,mobile,paid_social,0,0,0,0.0
V000955,returning,mobile,organic_search,1,0,0,0.0
V000956,new,mobile,direct,0,0,0,0.0
V000957,new,mobile,organic_search,0,0,0,0.0
V000958,returning,desktop,email,0,0,0,0.0
V000959,new,desktop,organic_search,0,0,0,0.0
V000960,returning,mobile,influencer,0,0,0,0.0
V000961,returning,mobile,organic_search,0,0,0,0.0
V000962,returning,desktop,direct,0,0,0,0.0
V000963,new,mobile,paid_social,0,0,0,0.0
V000964,new,mobile,organic_search,0,0,0,0.0
V000965,new,mobile,organic_search,0,0,0,0.0
V000966,returning,mobile,organic_search,0,0,0,0.0
V000967,new,desktop,organic_search,1,1,1,50.15
V000968,returning,desktop,paid_social,0,0,0,0.0
V000969,new,mobile,direct,0,0,0,0.0
V000970,returning,tablet,paid_social,0,0,0,0.0
V000971,returning,mobile,influencer,0,0,0,0.0
V000972,returning,desktop,organic_search,0,0,0,0.0
V000973,new,desktop,paid_social,0,0,0,0.0
V000974,new,desktop,organic_search,0,0,0,0.0
V000975,new,mobile,direct,0,0,0,0.0
V000976,new,desktop,paid_social,0,0,0,0.0
V000977,returning,mobile,influencer,0,0,0,0.0
V000978,new,mobile,email,0,0,0,0.0
V000979,returning,mobile,direct,0,0,0,0.0
V000980,new,mobile,organic_search,0,0,0,0.0
V000981,new,desktop,organic_search,0,0,0,0.0
V000982,returning,desktop,paid_social,0,0,0,0.0
V000983,returning,desktop,influencer,0,0,0,0.0
V000984,new,mobile,paid_social,1,1,0,0.0
V000985,returning,mobile,paid_social,0,0,0,0.0
V000986,new,desktop,organic_search,0,0,0,0.0
V000987,new,tablet,influencer,0,0,0,0.0
V000988,returning,mobile,direct,0,0,0,0.0
V000989,new,desktop,paid_social,0,0,0,0.0
V000990,new,mobile,organic_search,0,0,0,0.0
V000991,returning,desktop,email,1,1,1,51.64
V000992,returning,desktop,direct,0,0,0,0.0
V000993,new,tablet,paid_social,0,0,0,0.0
V000994,returning,desktop,direct,0,0,0,0.0
V000995,new,mobile,direct,0,0,0,0.0
V000996,returning,desktop,organic_search,1,0,0,0.0
V000997,new,mobile,influencer,0,0,0,0.0
V000998,returning,desktop,direct,1,0,0,0.0
V000999,new,mobile,email,0,0,0,0.0
V001000,new,mobile,influencer,0,0,0,0.0
V001001,new,mobile,direct,0,0,0,0.0
V001002,new,mobile,organic_search,0,0,0,0.0
V001003,returning,mobile,influencer,0,0,0,0.0
V001004,new,tablet,direct,1,0,0,0.0
V001005,new,tablet,email,0,0,0,0.0
V001006,new,desktop,direct,0,0,0,0.0
V001007,new,mobile,paid_social,0,0,0,0.0
V001008,returning,mobile,organic_search,0,0,0,0.0
V001009,new,mobile,paid_social,0,0,0,0.0
V001010,returning,mobile,influencer,0,0,0,0.0
V001011,new,mobile,organic_search,0,0,0,0.0
V001012,returning,mobile,paid_social,0,0,0,0.0
V001013,new,desktop,paid_social,0,0,0,0.0
V001014,new,desktop,paid_social,0,0,0,0.0
V001015,returning,desktop,paid_social,0,0,0,0.0
V001016,returning,desktop,paid_social,0,0,0,0.0
V001017,new,mobile,paid_social,1,0,0,0.0
V001018,new,mobile,direct,0,0,0,0.0
V001019,new,mobile,paid_social,0,0,0,0.0
V001020,new,desktop,direct,0,0,0,0.0
V001021,returning,mobile,paid_social,0,0,0,0.0
V001022,returning,desktop,influencer,0,0,0,0.0
V001023,new,desktop,organic_search,0,0,0,0.0
V001024,new,desktop,paid_social,0,0,0,0.0
V001025,new,mobile,direct,0,0,0,0.0
V001026,new,mobile,email,0,0,0,0.0
V001027,new,mobile,paid_social,0,0,0,0.0
V001028,returning,desktop,paid_social,0,0,0,0.0
V001029,returning,desktop,paid_social,0,0,0,0.0
V001030,new,mobile,email,1,0,0,0.0
V001031,new,desktop,direct,0,0,0,0.0
V001032,returning,mobile,email,0,0,0,0.0
V001033,new,desktop,email,0,0,0,0.0
V001034,new,desktop,paid_social,0,0,0,0.0
V001035,new,desktop,email,0,0,0,0.0
V001036,returning,mobile,influencer,1,0,0,0.0
V001037,new,desktop,paid_social,0,0,0,0.0
V001038,new,desktop,direct,0,0,0,0.0
V001039,returning,mobile,organic_search,0,0,0,0.0
V001040,returning,mobile,paid_social,0,0,0,0.0
V001041,returning,desktop,paid_social,0,0,0,0.0
V001042,new,mobile,influencer,0,0,0,0.0
V001043,returning,desktop,organic_search,0,0,0,0.0
V001044,new,mobile,organic_search,1,1,1,49.08
V001045,new,mobile,organic_search,0,0,0,0.0
V001046,new,mobile,paid_social,0,0,0,0.0
V001047,new,mobile,paid_social,0,0,0,0.0
V001048,new,mobile,paid_social,0,0,0,0.0
V001049,new,mobile,organic_search,0,0,0,0.0
V001050,returning,mobile,direct,0,0,0,0.0
V001051,new,mobile,organic_search,0,0,0,0.0
V001052,new,mobile,paid_social,0,0,0,0.0
V001053,returning,mobile,organic_search,1,0,0,0.0
V001054,new,mobile,paid_social,0,0,0,0.0
V001055,new,mobile,organic_search,0,0,0,0.0
V001056,new,mobile,paid_social,0,0,0,0.0
